Address,SoldPrice,Bedrooms,Bathrooms,AreaSqFt,PropertyType,Neighborhood
"601 Fell St, San Francisco, CA, 94102",1725000,3.0,3.0,1695.0,SINGLE_FAMILY,San Francisco
"290 Jersey St, San Francisco, CA, 94114",4400000,4.0,3.0,3100.0,SINGLE_FAMILY,San Francisco
"1100 Page St, San Francisco, CA, 94117",1625000,4.0,2.0,2150.0,SINGLE_FAMILY,San Francisco
"2275 15th St, San Francisco, CA, 94114",2605000,4.0,2.0,2908.0,MULTI_FAMILY,San Francisco
"778 44th Ave, San Francisco, CA, 94121",1230000,,1.0,1350.0,SINGLE_FAMILY,San Francisco
"2810 Clay St, San Francisco, CA, 94115",4900000,,4.0,3000.0,MULTI_FAMILY,San Francisco
"704 Castro St, San Francisco, CA, 94114",1800000,,,2024.0,MULTI_FAMILY,San Francisco
"1269 Rhode Island St, San Francisco, CA, 94107",1950000,3.0,3.0,2505.0,SINGLE_FAMILY,San Francisco
"301 Mission St Apt 31C, San Francisco, CA, 94105",1900000,3.0,3.0,2170.0,CONDOS,San Francisco
"35 Guttenberg St, San Francisco, CA, 94112",875000,,1.0,1026.0,SINGLE_FAMILY,San Francisco
"1441 Cayuga Ave, San Francisco, CA, 94112",1000000,3.0,1.0,1340.0,SINGLE_FAMILY,San Francisco
"115 Gladeview Way, San Francisco, CA, 94131",2331500,4.0,3.0,2022.0,SINGLE_FAMILY,San Francisco
"2259 27th Ave, San Francisco, CA, 94116",1750000,3.0,2.0,1841.0,SINGLE_FAMILY,San Francisco
"62 Manchester St, San Francisco, CA, 94110",1602250,2.0,2.0,1635.0,SINGLE_FAMILY,San Francisco
"1 Bristol Ct Apt 102, San Francisco, CA, 94130",1580000,2.0,2.0,1421.0,CONDO,San Francisco
"1324 California St Unit A, San Francisco, CA, 94109",649000,2.0,1.0,809.0,SINGLE_FAMILY,San Francisco
"2578 Great Hwy, San Francisco, CA, 94116",2175000,3.0,1.0,1525.0,SINGLE_FAMILY,San Francisco
"200 Dolores St Unit 6, San Francisco, CA, 94103",804375,1.0,1.0,651.0,CONDOS,San Francisco
"261 States St, San Francisco, CA, 94114",1566000,3.0,2.0,1429.0,CONDOS,San Francisco
"2094 48th Ave, San Francisco, CA, 94116",1420000,2.0,1.0,,SINGLE_FAMILY,San Francisco
"55 Page St Apt 428, San Francisco, CA, 94102",710000,1.0,1.0,676.0,CONDOS,San Francisco
"104 11th Ave, San Francisco, CA, 94118",1865000,,1.0,1820.0,SINGLE_FAMILY,San Francisco
"230-232 Anza St, San Francisco, CA, 94118",945000,,,,LAND,San Francisco
"960 Market St Unit 421, San Francisco, CA, 94102",462000,,1.0,513.0,CONDO,San Francisco
"1346 11th Ave, San Francisco, CA, 94122",1940000,,6.0,3842.0,MULTI_FAMILY,San Francisco
"7014 Fulton St, San Francisco, CA, 94121",1500000,3.0,2.0,1227.0,SINGLE_FAMILY,San Francisco
"2314 48th Ave, San Francisco, CA, 94116",1700000,2.0,1.0,,SINGLE_FAMILY,San Francisco
"3137 Washington St, San Francisco, CA, 94115",1655000,3.0,2.0,1567.0,SINGLE_FAMILY,San Francisco
"844-846 Stanyan St, San Francisco, CA, 94117",1750000,4.0,,2100.0,MULTI_FAMILY,San Francisco
"5800 3rd St Unit 1101, San Francisco, CA, 94124",615000,1.0,1.0,816.0,CONDOS,San Francisco
"133 Ellert St Unit 1, San Francisco, CA, 94110",1160000,2.0,1.0,1282.0,CONDOS,San Francisco
"4243 Folsom St, San Francisco, CA, 94110",1100000,3.0,2.0,1539.0,SINGLE_FAMILY,San Francisco
"1267 Rhode Island St, San Francisco, CA, 94107",1950000,,2.0,1954.0,MULTI_FAMILY,San Francisco
"244 32nd Ave, San Francisco, CA, 94121",3600000,2.0,2.0,2568.0,SINGLE_FAMILY,San Francisco
"943-945 Haight St, San Francisco, CA, 94117",2500000,4.0,4.0,3040.0,MULTI_FAMILY,San Francisco
"160 S Lake Merced Hls, San Francisco, CA, 94132",1220000,3.0,2.0,2062.0,TOWNHOMES,San Francisco
"1944 15th Ave, San Francisco, CA, 94116",2040000,2.0,1.0,2110.0,SINGLE_FAMILY,San Francisco
"473 Andover St, San Francisco, CA, 94110",1990000,4.0,2.0,2520.0,SINGLE_FAMILY,San Francisco
"2177 3rd St Unit 421, San Francisco, CA, 94107",1675000,3.0,2.0,1420.0,CONDOS,San Francisco
"524 Ellsworth St, San Francisco, CA, 94110",1900000,3.0,2.0,1325.0,SINGLE_FAMILY,San Francisco
"638 3rd Ave, San Francisco, CA, 94118",2500000,4.0,2.0,3016.0,MULTI_FAMILY,San Francisco
"497 Vermont St, San Francisco, CA, 94107",2500000,5.0,2.0,3162.0,SINGLE_FAMILY,San Francisco
"1348 11th Ave, San Francisco, CA, 94122",1940000,10.0,3.0,3842.0,MULTI_FAMILY,San Francisco
"220 Anza St, San Francisco, CA, 94118",1465000,2.0,2.0,,CONDOS,San Francisco
"101 Lombard St Apt 402W, San Francisco, CA, 94111",1195000,2.0,2.0,1532.0,CONDOS,San Francisco
"706 Mission St # 6B, San Francisco, CA, 94103",3000000,2.0,2.0,2623.0,CONDO,San Francisco
"3031 20th St, San Francisco, CA, 94110",1150000,3.0,1.0,1384.0,CONDOS,San Francisco
"4151 Ulloa St, San Francisco, CA, 94116",1600000,4.0,3.0,1750.0,SINGLE_FAMILY,San Francisco
"754 21st Ave, San Francisco, CA, 94121",550000,4.0,2.0,0.0,MULTI_FAMILY,San Francisco
"200 Brannan St Apt 407, San Francisco, CA, 94107",1230000,2.0,2.0,1525.0,CONDOS,San Francisco
"282 Bright St, San Francisco, CA, 94132",1310000,4.0,2.0,1319.0,SINGLE_FAMILY,San Francisco
"1152-1154 Green St, San Francisco, CA, 94109",2375000,2.0,1.0,3500.0,MULTI_FAMILY,San Francisco
"930 Clayton St, San Francisco, CA, 94117",3950000,3.0,2.0,2642.0,SINGLE_FAMILY,San Francisco
"400 Beale St Apt 2202, San Francisco, CA, 94105",670000,1.0,1.0,675.0,CONDOS,San Francisco
"338 Main St Unit 36C, San Francisco, CA, 94105",6500000,3.0,3.0,1914.0,CONDO,San Francisco
"201 Folsom St Apt 24E, San Francisco, CA, 94105",2050000,2.0,2.0,1366.0,CONDO,San Francisco
"1900 Washington St, San Francisco, CA, 94109",11595000,25.0,,25920.0,MULTI_FAMILY,San Francisco
"2527 Turk Blvd, San Francisco, CA, 94118",2500000,3.0,3.0,2231.0,SINGLE_FAMILY,San Francisco
"907 Dolores St, San Francisco, CA, 94110",950000,,3.0,0.0,MULTI_FAMILY,San Francisco
"3931-3933 18th St, San Francisco, CA, 94114",1250000,,,2908.0,MULTI_FAMILY,San Francisco
"17 Perego Ter Apt 8, San Francisco, CA, 94131",1205000,3.0,2.0,1400.0,CONDOS,San Francisco
"47 Worth St, San Francisco, CA, 94114",4195000,4.0,4.0,2195.0,SINGLE_FAMILY,San Francisco
"354 27th St, San Francisco, CA, 94131",3250000,3.0,2.0,2233.0,MULTI_FAMILY,San Francisco
"28 Knollview Way, San Francisco, CA, 94131",1250000,2.0,1.0,937.0,SINGLE_FAMILY,San Francisco
"756 21st Ave # 754, San Francisco, CA, 94121",550000,4.0,2.0,3050.0,MULTI_FAMILY,San Francisco
"129 Joost Ave, San Francisco, CA, 94131",1575000,3.0,2.0,1700.0,SINGLE_FAMILY,San Francisco
"55 Jules Ave, San Francisco, CA, 94112",1005000,,1.0,1195.0,SINGLE_FAMILY,San Francisco
"301 Main St Unit 19B, San Francisco, CA, 94105",1757250,2.0,2.0,1317.0,CONDOS,San Francisco
"545 Dolores St, San Francisco, CA, 94110",1900000,4.0,4.0,1774.0,CONDOS,San Francisco
"1339 46th Ave, San Francisco, CA, 94122",1360000,6.0,2.0,1799.0,SINGLE_FAMILY,San Francisco
"409-413 Tehama St, San Francisco, CA, 94103",1200000,6.0,5.0,4670.0,MULTI_FAMILY,San Francisco
"3011 Van Ness Ave, San Francisco, CA, 94109",2400000,3.0,3.0,2131.0,CONDOS,San Francisco
"1621 7th Ave, San Francisco, CA, 94122",1415000,2.0,1.0,1372.0,SINGLE_FAMILY,San Francisco
"338 Main St Unit 36B, San Francisco, CA, 94105",6500000,3.0,3.0,3800.0,CONDOS,San Francisco
"1151 Broderick St Apt 2, San Francisco, CA, 94115",705000,1.0,1.0,652.0,CONDOS,San Francisco
"3671 19th St, San Francisco, CA, 94110",1585000,3.0,1.0,1379.0,CONDOS,San Francisco
"2416 15th St, San Francisco, CA, 94114",4180000,4.0,3.0,2920.0,SINGLE_FAMILY,San Francisco
"226 Rutledge St, San Francisco, CA, 94110",2256000,4.0,3.0,3061.0,SINGLE_FAMILY,San Francisco
"1933-1935 Ellis St, San Francisco, CA, 94115",2000000,5.0,2.0,2668.0,MULTI_FAMILY,San Francisco
"1425 Taylor St, San Francisco, CA, 94133",14300000,24.0,,33720.0,MULTI_FAMILY,San Francisco
"1292 Union St, San Francisco, CA, 94109",332000,,2.0,2450.0,MULTI_FAMILY,San Francisco
"742 34th Ave, San Francisco, CA, 94121",3260000,3.0,3.0,3000.0,SINGLE_FAMILY,San Francisco
"678 Clipper St Unit 2, San Francisco, CA, 94114",2050000,2.0,3.0,2171.0,CONDOS,San Francisco
"137 Edna St, San Francisco, CA, 94112",1201000,2.0,1.0,1000.0,SINGLE_FAMILY,San Francisco
"124 Valmar Ter, San Francisco, CA, 94112",1120000,3.0,1.0,965.0,SINGLE_FAMILY,San Francisco
"634 Ashbury St, San Francisco, CA, 94117",1200000,2.0,1.0,1461.0,CONDO,San Francisco
"168 25th Ave, San Francisco, CA, 94121",4300000,3.0,3.0,3795.0,SINGLE_FAMILY,San Francisco
"329 Bay St Apt 204, San Francisco, CA, 94133",949000,2.0,2.0,958.0,CONDOS,San Francisco
"768 Hayes St, San Francisco, CA, 94102",1400000,,,3480.0,MULTI_FAMILY,San Francisco
"1680-1682 Union St, San Francisco, CA, 94123",3250000,7.0,3.0,3100.0,MULTI_FAMILY,San Francisco
"601 29th Ave, San Francisco, CA, 94121",2600000,,,,LAND,San Francisco
"5 Mabrey Ct, San Francisco, CA, 94124",950000,3.0,2.0,1776.0,SINGLE_FAMILY,San Francisco
"1424 Jones St, San Francisco, CA, 94109",1950000,12.0,1.0,7075.0,MULTI_FAMILY,San Francisco
"50 Lansing St Unit 108, San Francisco, CA, 94105",620000,1.0,1.0,715.0,CONDOS,San Francisco
"3633-3635 Webster St, San Francisco, CA, 94123",3300000,5.0,6.0,4250.0,MULTI_FAMILY,San Francisco
"1647 18th St, San Francisco, CA, 94107",545915,1.0,1.0,778.0,TOWNHOMES,San Francisco
"857 Church St Apt 3, San Francisco, CA, 94114",740000,1.0,1.0,740.0,CONDOS,San Francisco
"537-541 Dolores St, San Francisco, CA, 94110",1633750,6.0,2.0,3949.0,MULTI_FAMILY,San Francisco
"651 29th Ave, San Francisco, CA, 94121",2600000,4.0,3.0,2380.0,SINGLE_FAMILY,San Francisco
"245 Silver Ave, San Francisco, CA, 94112",1600000,5.0,3.0,2753.0,SINGLE_FAMILY,San Francisco
"3447 20th St, San Francisco, CA, 94110",1300000,4.0,2.0,1855.0,SINGLE_FAMILY,San Francisco
"1410 30th Ave, San Francisco, CA, 94122",1820000,7.0,,3864.0,MULTI_FAMILY,San Francisco
"1810 Polk St Apt 511, San Francisco, CA, 94109",1030000,2.0,2.0,1123.0,CONDOS,San Francisco
"25 Alpine Ter Unit A, San Francisco, CA, 94117",980000,1.0,1.0,895.0,CONDOS,San Francisco
"4255 24th St, San Francisco, CA, 94114",1475000,3.0,1.0,,CONDOS,San Francisco
"773 15th Ave, San Francisco, CA, 94118",1925000,3.0,1.0,1400.0,SINGLE_FAMILY,San Francisco
"160 Portola Dr, San Francisco, CA, 94131",3600000,18.0,,13731.0,MULTI_FAMILY,San Francisco
"169 Forest Side Ave, San Francisco, CA, 94127",1600000,3.0,2.0,1352.0,SINGLE_FAMILY,San Francisco
"1318 44th Ave, San Francisco, CA, 94122",1500000,3.0,2.0,,SINGLE_FAMILY,San Francisco
"208 Thrift St, San Francisco, CA, 94112",1180000,,1.0,1111.0,SINGLE_FAMILY,San Francisco
"1982 Fell St, San Francisco, CA, 94117",1735000,2.0,2.0,1500.0,SINGLE_FAMILY,San Francisco
"295 Bay St, San Francisco, CA, 94133",9500000,,8.0,35590.0,OTHER,San Francisco
"818 30th Ave Unit A, San Francisco, CA, 94121",1300000,4.0,2.0,1536.0,CONDOS,San Francisco
"2720 Divisadero St, San Francisco, CA, 94123",1665000,,6.0,5950.0,OTHER,San Francisco
"655 Kansas St, San Francisco, CA, 94107",9975000,,36.0,20073.0,OTHER,San Francisco
"1635 Bush St Apt 6, San Francisco, CA, 94109",950000,2.0,2.0,1001.0,CONDOS,San Francisco
"539 Divisadero St, San Francisco, CA, 94117",1268000,3.0,2.0,1701.0,CONDOS,San Francisco
"1530 Gough St, San Francisco, CA, 94109",9825000,1.0,,18216.0,MULTI_FAMILY,San Francisco
"2642 17th Ave, San Francisco, CA, 94116",2050000,3.0,1.0,1848.0,SINGLE_FAMILY,San Francisco
"740 Rhode Island St, San Francisco, CA, 94107",9025000,,18.0,14719.0,OTHER,San Francisco
"1980 Vallejo St Apt 2, San Francisco, CA, 94123",3150000,4.0,3.0,2718.0,CONDO,San Francisco
"425 1st St Unit 1508, San Francisco, CA, 94105",765000,1.0,1.0,755.0,CONDOS,San Francisco
"1919 Mariposa St, San Francisco, CA, 94107",3800000,4.0,3.0,2773.0,SINGLE_FAMILY,San Francisco
"1414 Portola Dr, San Francisco, CA, 94127",2850000,5.0,2.0,3150.0,SINGLE_FAMILY,San Francisco
"1216 47th Ave, San Francisco, CA, 94122",1170000,3.0,3.0,1315.0,CONDOS,San Francisco
"45 Ora Way Unit 101A, San Francisco, CA, 94131",400000,1.0,1.0,684.0,CONDOS,San Francisco
"275 Grand View Ave, San Francisco, CA, 94114",4500000,19.0,,13447.0,MULTI_FAMILY,San Francisco
"1566 23rd Ave, San Francisco, CA, 94122",1450000,3.0,1.0,1525.0,SINGLE_FAMILY,San Francisco
"206 Yale St, San Francisco, CA, 94134",1150000,3.0,2.0,1338.0,SINGLE_FAMILY,San Francisco
"658 Connecticut St, San Francisco, CA, 94107",1625000,2.0,1.0,,SINGLE_FAMILY,San Francisco
"1263 Holloway Ave, San Francisco, CA, 94132",1100000,0.0,1.0,1273.0,SINGLE_FAMILY,San Francisco
"2152 Market St Apt C, San Francisco, CA, 94114",1725000,3.0,2.0,1424.0,CONDO,San Francisco
"51-53 Castillo St, San Francisco, CA, 94134",1210000,5.0,,2200.0,MULTI_FAMILY,San Francisco
"20 Apollo St, San Francisco, CA, 94124",750000,6.0,3.0,2138.0,SINGLE_FAMILY,San Francisco
"1117 Cayuga Ave, San Francisco, CA, 94112",1020000,3.0,1.0,1313.0,SINGLE_FAMILY,San Francisco
"45 Galilee Ln Apt 1, San Francisco, CA, 94115",525000,1.0,1.0,,CONDOS,San Francisco
"66 Wanda St, San Francisco, CA, 94112",525000,,1.0,1255.0,SINGLE_FAMILY,San Francisco
"601-607 9th Ave, San Francisco, CA, 94118",1250000,8.0,4.0,4226.0,MULTI_FAMILY,San Francisco
"1998 Broadway Apt 904, San Francisco, CA, 94109",1800000,2.0,2.0,980.0,CONDO,San Francisco
"116 Lyon St Unit 1, San Francisco, CA, 94117",630000,1.0,1.0,599.0,CONDOS,San Francisco
"300 Berry St Unit 611, San Francisco, CA, 94158",950101,2.0,1.0,925.0,CONDOS,San Francisco
"425 1st St Unit 5703, San Francisco, CA, 94105",2400000,3.0,2.0,1677.0,CONDOS,San Francisco
"270 Arleta Ave, San Francisco, CA, 94134",950000,2.0,1.0,1150.0,SINGLE_FAMILY,San Francisco
"135 Red Rock Way Apt 110L, San Francisco, CA, 94131",339998,0.0,1.0,474.0,CONDOS,San Francisco
"3790 Cesar Chavez St, San Francisco, CA, 94110",1980000,3.0,3.0,1935.0,SINGLE_FAMILY,San Francisco
"655 Haight St, San Francisco, CA, 94117",1550000,4.0,6.0,5625.0,MULTI_FAMILY,San Francisco
"52 Kirkwood Ave Apt 308, San Francisco, CA, 94124",710000,2.0,2.0,1044.0,CONDOS,San Francisco
"275 Upland Dr, San Francisco, CA, 94127",400000,3.0,1.0,1642.0,SINGLE_FAMILY,San Francisco
"818A 30th Ave # A, San Francisco, CA, 94121",1300000,4.0,3.0,1536.0,CONDO,San Francisco
"3485 Jackson St, San Francisco, CA, 94118",4995000,4.0,3.0,,SINGLE_FAMILY,San Francisco
"279 Graystone Ter Apt 3, San Francisco, CA, 94114",780000,1.0,1.0,736.0,CONDOS,San Francisco
"25A Alpine Ter # A, San Francisco, CA, 94117",980000,,1.0,1363.0,CONDO,San Francisco
"2865 Jackson St Apt 2, San Francisco, CA, 94115",2025000,3.0,2.0,1610.0,CONDOS,San Francisco
"4074 Folsom St, San Francisco, CA, 94110",1300000,3.0,1.0,970.0,SINGLE_FAMILY,San Francisco
"311 Parnassus Ave, San Francisco, CA, 94117",2407311,2.0,1.0,1872.0,SINGLE_FAMILY,San Francisco
"71 Blake St, San Francisco, CA, 94118",1290000,1.0,1.0,1350.0,SINGLE_FAMILY,San Francisco
"726 Gates St, San Francisco, CA, 94110",1100000,2.0,2.0,1350.0,SINGLE_FAMILY,San Francisco
"2460 Lyon St, San Francisco, CA, 94123",17416667,,9.0,9504.0,SINGLE_FAMILY,San Francisco
"2114 40th Ave, San Francisco, CA, 94116",1200000,2.0,1.0,911.0,SINGLE_FAMILY,San Francisco
"3335 Clement St, San Francisco, CA, 94121",850000,,4.0,2620.0,OTHER,San Francisco
"800 Miramar Ave, San Francisco, CA, 94112",3050000,4.0,3.0,2600.0,SINGLE_FAMILY,San Francisco
"2826 Octavia St, San Francisco, CA, 94123",2850000,4.0,3.0,2771.0,SINGLE_FAMILY,San Francisco
"213 Virginia Ave, San Francisco, CA, 94110",1025000,2.0,2.0,946.0,CONDOS,San Francisco
"32-34 Gough St, San Francisco, CA, 94103",900000,3.0,2.0,1467.0,MULTI_FAMILY,San Francisco
"260 Curtis St, San Francisco, CA, 94112",1550000,3.0,3.0,1826.0,SINGLE_FAMILY,San Francisco
"630 Alvarado St, San Francisco, CA, 94114",9259000,,27.0,21060.0,OTHER,San Francisco
"3018 22nd St, San Francisco, CA, 94110",4125000,3.0,3.0,2638.0,SINGLE_FAMILY,San Francisco
"457 8th Ave, San Francisco, CA, 94118",2456000,10.0,,5496.0,MULTI_FAMILY,San Francisco
"32 Gough St, San Francisco, CA, 94103",900000,,2.0,1467.0,MULTI_FAMILY,San Francisco
"1805 Buchanan St Unit 1B, San Francisco, CA, 94115",1000000,1.0,1.0,1122.0,CONDOS,San Francisco
"116 Lyon St, San Francisco, CA, 94117",630000,2.0,1.0,1314.0,CONDO,San Francisco
"549 Duncan St, San Francisco, CA, 94131",2450000,2.0,1.0,2028.0,SINGLE_FAMILY,San Francisco
"43-47 John St, San Francisco, CA, 94133",1060000,6.0,3.0,3360.0,MULTI_FAMILY,San Francisco
"140 Cedro Ave, San Francisco, CA, 94127",3200000,4.0,3.0,4320.0,SINGLE_FAMILY,San Francisco
"2438 Clay St, San Francisco, CA, 94115",2750000,5.0,2.0,2840.0,CONDOS,San Francisco
"1699 Vallejo St Apt 1, San Francisco, CA, 94123",1048000,1.0,1.0,981.0,CONDOS,San Francisco
"268-270 9th Ave, San Francisco, CA, 94118",1950000,6.0,3.0,3850.0,MULTI_FAMILY,San Francisco
"1731 39th Ave, San Francisco, CA, 94122",1350000,3.0,2.0,1060.0,SINGLE_FAMILY,San Francisco
"451 Kansas St Unit 416, San Francisco, CA, 94107",420000,1.0,1.0,693.0,CONDOS,San Francisco
"30 Miller Pl Apt 7, San Francisco, CA, 94108",1400000,3.0,2.0,1525.0,CONDOS,San Francisco
"1525 Shotwell St, San Francisco, CA, 94110",4995000,5.0,3.0,2608.0,SINGLE_FAMILY,San Francisco
"2015 Jefferson St, San Francisco, CA, 94123",4950000,3.0,4.0,2881.0,SINGLE_FAMILY,San Francisco
"1 Bristol Ct Apt 221, San Francisco, CA, 94130",1113000,2.0,2.0,1402.0,CONDO,San Francisco
"440 Steiner St, San Francisco, CA, 94117",1639000,3.0,2.0,2016.0,CONDOS,San Francisco
"1930 Eddy St Apt 303, San Francisco, CA, 94115",835800,1.0,1.0,792.0,CONDOS,San Francisco
"1968 Post St, San Francisco, CA, 94115",2800000,18.0,,8271.0,MULTI_FAMILY,San Francisco
"79 Meadowbrook Dr, San Francisco, CA, 94132",2200000,3.0,2.0,2205.0,SINGLE_FAMILY,San Francisco
"2186 Fell St, San Francisco, CA, 94117",2025000,3.0,2.0,1607.0,CONDOS,San Francisco
"5709 Mission St, San Francisco, CA, 94112",980000,3.0,2.0,1232.0,SINGLE_FAMILY,San Francisco
"565 29th St, San Francisco, CA, 94131",5660000,6.0,5.0,4270.0,SINGLE_FAMILY,San Francisco
"1553-1557 Mason St, San Francisco, CA, 94133",1340000,15.0,3.0,3547.0,MULTI_FAMILY,San Francisco
"3961 19th St, San Francisco, CA, 94114",1220000,2.0,1.0,1155.0,CONDOS,San Francisco
"1230 LA Playa St, San Francisco, CA, 94122",3396000,,24.0,12726.0,OTHER,San Francisco
"740 Francisco St, San Francisco, CA, 94133",1895000,3.0,2.0,1430.0,SINGLE_FAMILY,San Francisco
"635 Moscow St, San Francisco, CA, 94112",1050000,1.0,1.0,,SINGLE_FAMILY,San Francisco
"338 Teresita Blvd, San Francisco, CA, 94127",2048000,3.0,2.0,1600.0,SINGLE_FAMILY,San Francisco
"1366 35th Ave, San Francisco, CA, 94122",2125000,3.0,3.0,1993.0,SINGLE_FAMILY,San Francisco
"1929 Jackson St, San Francisco, CA, 94109",2200000,3.0,2.0,1863.0,CONDOS,San Francisco
"1630 Jones St, San Francisco, CA, 94109",4114500,,13.0,9043.0,OTHER,San Francisco
"745 Chestnut St Apt 202, San Francisco, CA, 94133",1250000,2.0,2.0,1270.0,CONDOS,San Francisco
"8045 Geary Blvd Apt 304, San Francisco, CA, 94121",3629500,24.0,12.0,13305.0,OTHER,San Francisco
"2932 Baker St, San Francisco, CA, 94123",1675000,2.0,2.0,1515.0,CONDOS,San Francisco
"1443 McAllister St Unit 1443, San Francisco, CA, 94115",1173000,2.0,2.0,1370.0,SINGLE_FAMILY,San Francisco
"73 Athens St, San Francisco, CA, 94112",1150000,3.0,2.0,1157.0,SINGLE_FAMILY,San Francisco
"1530 Lawton St, San Francisco, CA, 94122",2300000,,1.0,1440.0,SINGLE_FAMILY,San Francisco
"1829 15th St Apt 1, San Francisco, CA, 94103",1180000,2.0,2.0,1124.0,CONDOS,San Francisco
"1501 Greenwich St Unit 504, San Francisco, CA, 94123",2710000,3.0,2.0,1567.0,CONDOS,San Francisco
"150 Delmar St Apt 4, San Francisco, CA, 94117",1900000,3.0,1.0,1532.0,CONDO,San Francisco
"1821 15th St # 17, San Francisco, CA, 94103",1180000,2.0,2.0,1124.0,CONDO,San Francisco
"87-89 Niagara Ave, San Francisco, CA, 94112",795000,6.0,,2260.0,MULTI_FAMILY,San Francisco
"1800 20th Ave, San Francisco, CA, 94122",1540000,,6.0,3856.0,OTHER,San Francisco
"959 Church St, San Francisco, CA, 94114",1250000,2.0,1.0,1395.0,CONDOS,San Francisco
"1483 Sutter St Unit 901, San Francisco, CA, 94109",800000,1.0,1.0,1050.0,CONDOS,San Francisco
"454 Orizaba Ave, San Francisco, CA, 94132",1600000,4.0,3.0,1880.0,SINGLE_FAMILY,San Francisco
"687 28th St, San Francisco, CA, 94131",3400000,3.0,3.0,2374.0,SINGLE_FAMILY,San Francisco
"216 4th Ave, San Francisco, CA, 94118",4996000,,14.0,14800.0,OTHER,San Francisco
"47 Potomac St, San Francisco, CA, 94117",1150000,3.0,1.0,1357.0,CONDOS,San Francisco
"1889 Church St, San Francisco, CA, 94131",1935000,4.0,1.0,1394.0,SINGLE_FAMILY,San Francisco
"224 Downey St, San Francisco, CA, 94117",2700000,3.0,2.0,2115.0,SINGLE_FAMILY,San Francisco
"400 Holyoke St, San Francisco, CA, 94134",1000000,3.0,2.0,1230.0,SINGLE_FAMILY,San Francisco
"650 Delancey St Apt 403, San Francisco, CA, 94107",1680000,2.0,2.0,1935.0,CONDOS,San Francisco
"76 Prosper St, San Francisco, CA, 94114",1407000,2.0,2.0,1072.0,CONDOS,San Francisco
"158-162 Henry St, San Francisco, CA, 94114",3200000,7.0,4.0,4419.0,MULTI_FAMILY,San Francisco
"1495 7th Ave, San Francisco, CA, 94122",7552500,,21.0,14391.0,OTHER,San Francisco
"51 Potomac St, San Francisco, CA, 94117",2000000,5.0,2.0,3299.0,CONDOS,San Francisco
"2246 19th St, San Francisco, CA, 94107",995000,3.0,1.0,1400.0,CONDOS,San Francisco
"47 Curtis St, San Francisco, CA, 94112",1160000,3.0,2.0,2236.0,SINGLE_FAMILY,San Francisco
"375 Richland Ave, San Francisco, CA, 94110",3090000,4.0,2.0,2724.0,SINGLE_FAMILY,San Francisco
"35 Coleridge St, San Francisco, CA, 94110",1372000,2.0,2.0,925.0,SINGLE_FAMILY,San Francisco
"1921-1923 Jackson St, San Francisco, CA, 94109",2220000,3.0,3.0,2630.0,MULTI_FAMILY,San Francisco
"608 Missouri St Unit A, San Francisco, CA, 94107",1842000,3.0,3.0,1852.0,TOWNHOMES,San Francisco
"601 Van Ness Ave Apt 732, San Francisco, CA, 94102",453200,1.0,1.0,682.0,CONDOS,San Francisco
"249 21st Ave, San Francisco, CA, 94121",1925000,3.0,1.0,1808.0,SINGLE_FAMILY,San Francisco
"26 Glenview Dr, San Francisco, CA, 94131",1850000,4.0,3.0,1885.0,SINGLE_FAMILY,San Francisco
"2169 26th Ave, San Francisco, CA, 94116",3500000,6.0,5.0,4395.0,SINGLE_FAMILY,San Francisco
"109 Edna St, San Francisco, CA, 94112",1661500,3.0,3.0,1800.0,SINGLE_FAMILY,San Francisco
"75 Lurline St, San Francisco, CA, 94122",1600000,3.0,2.0,1397.0,SINGLE_FAMILY,San Francisco
"250 King St Unit 1104, San Francisco, CA, 94107",499000,1.0,1.0,587.0,CONDOS,San Francisco
"1402 15th St, San Francisco, CA, 94103",1099000,3.0,2.0,1415.0,CONDOS,San Francisco
